"date","item","price","florida","provider","year","month","week","year_month","year_week"
2015-04-15,"LETTUCE",265,"Florida","direct",2015,4,15,"2015-4","2015-15"
2015-04-15,"LETTUCE",265,"Florida","direct",2015,4,15,"2015-4","2015-15"
2015-04-15,"APPLES",29.85,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"APPLES",47.9,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"APPLES",23.4,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"BANANAS",41.96,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"BROCCOLI",29.12,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"CARROTS",75,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"CELERY",33.25,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"CILANTRO",3.59,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"CUCUMBER",10.45,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"CUCUMBER",3.29,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"GRAPES",100.12,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"KALE",17.28,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"LETTUCE",6.16,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"PEPPER",16.8,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"ROMAINE",22.01,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"ROMAINE",16.77,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"TANGERINE",26.73,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"TOMATOES",15.79,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"TOMATOES",11.66,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-15,"ORANGE",65.85,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"APPLES",453.15,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"APPLES",268.65,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"APPLES",455.05,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"APPLES",46.8,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"BANANAS",272.74,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"BROCCOLI",20.11,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"BROCCOLI",43.68,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CABBAGE",19.59,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CABBAGE",14.3,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CANTALOUPE",16.56,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CANTALOUPE",3.91,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CARROTS",-56.25,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CARROTS",47.76,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CARROTS",17.54,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CARROTS",6.64,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CILANTRO",3.59,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"CUCUMBER",29.61,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"EGGS",26.65,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"GRAPES",25.03,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"KALE",83.7,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"KALE",5.76,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"LEMONS",4.4,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"LETTUCE",15.64,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"LETTUCE",12.32,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"ONIONS",8.5,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"PEARS",19.95,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"PEPPER",33.6,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"POTATOES",28.7,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"ROMAINE",22.01,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"ROMAINE",220.66,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"ROMAINE",16.77,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"SALAD",33.5,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TANGERINE",347.49,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TOMATOES",24.8,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TOMATOES",63.16,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TOMATOES",11.66,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TOMATOES",38.64,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"GRAPES",50.06,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"ORANGE",460.95,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"WATERMELON",32.19,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"PLUMS",25.85,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"GREENS",17.95,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"PEACHES",38.72,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"PLUMS",51.7,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"TOMATOES",14.15,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"HONEYDEW",6.56,"Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"KIWI",4.26,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-16,"KIWI",12.08,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-17,"BANANAS",-20.98,"Non-Florida","distributor",2015,4,15,"2015-4","2015-15"
2015-04-18,"ORANGES",16,"Florida","direct",2015,4,15,"2015-4","2015-15"
2015-04-20,"APPLES",95.4,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"APPLES",59.7,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"APPLES",119.75,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"APPLES",71.85,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"BANANAS",209.5,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"BROCCOLI",41.08,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"BROCCOLI",7.39,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"CARROTS",47.18,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"CARROTS",6.66,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"CELERY",86,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"CELERY",289.62,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"CELERY",20.6,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"KALE",27.9,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"KALE",48.96,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"KIWI",1025.05,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ONIONS",33.42,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ONIONS",4.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ONIONS",17.06,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"PEPPER",7.46,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"POTATOES",14.61,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ROMAINE",27.31,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ROMAINE",53.64,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"TANGERINE",26.73,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"TOMATOES",67.96,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"TOMATOES",153.3,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"TOMATOES",64.55,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"GRAPES",50.4,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ORANGE",307.3,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"GRAPES",1019,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-20,"ROSEMARY",69.44,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"APPLES",166.95,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"APPLES",137.45,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"APPLES",167.65,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"APPLES",407.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"BANANAS",293.3,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"BERRIES",63.03,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"BROCCOLI",66.51,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CABBAGE",11.79,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CABBAGE",19.38,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CABBAGE",16.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CABBAGE",25.16,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CARROTS",55.53,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CARROTS",21.63,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CARROTS",6.66,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CELERY",32.18,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CUCUMBER",36.45,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"CUCUMBER",30.4,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"EGGS",22.3,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"GRAPES",145.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"KALE",83.7,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"KALE",60.48,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"LETTUCE",31.5,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ONIONS",5.57,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ONIONS",12.45,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"PEARS",59.7,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"PEPPER",82.06,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"PEPPER",4.75,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ROMAINE",27.31,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ROMAINE",89.4,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ROMAINE",26.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"TANGERINE",106.92,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"TOMATOES",45.5,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"TOMATOES",67.96,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"TOMATOES",65.7,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"TOMATOES",38.73,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"GRAPES",126,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"ORANGE",614.6,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"PLUMS",51.7,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"GREENS",16.53,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-21,"PEACHES",24.25,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-22,"LETTUCE",265,"Florida","direct",2015,4,16,"2015-4","2015-16"
2015-04-22,"LETTUCE",265,"Florida","direct",2015,4,16,"2015-4","2015-16"
2015-04-22,"APPLES",71.55,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-22,"APPLES",-5.9,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-22,"CARROTS",148.08,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-22,"CARROTS",6.66,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"APPLES",429.3,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"APPLES",149.25,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"APPLES",311.35,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"APPLES",95.8,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"BANANAS",230.45,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"BROCCOLI",41.08,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"BROCCOLI",44.34,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CABBAGE",23.58,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CABBAGE",32.3,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CABBAGE",6.29,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CARROTS",92.55,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CARROTS",23.59,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CARROTS",15.45,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CARROTS",13.32,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CUCUMBER",24.3,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"CUCUMBER",18.24,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"EGGS",22.3,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"GRAPES",29.03,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"KALE",27.9,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"KALE",23.04,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"LEMONS",4.75,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"LETTUCE",31.5,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"LETTUCE",12.38,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"ONIONS",4.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"PEPPER",44.76,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"PEPPER",4.75,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"ROMAINE",178.8,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"SALAD",12.48,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"TANGERINE",80.19,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"TOMATOES",19.5,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"TOMATOES",67.96,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"TOMATOES",12.91,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"TOMATOES",29.97,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"GRAPES",25.2,"Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"ORANGE",373.15,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"WATERMELON",31.83,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-23,"GRAPES",-101.9,"Non-Florida","distributor",2015,4,16,"2015-4","2015-16"
2015-04-24,"CUCUMBERS",13,"Florida","direct",2015,4,16,"2015-4","2015-16"
2015-04-27,"APPLES",153.65,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"APPLES",29.85,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"APPLES",93.6,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"BANANAS",146.65,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"BROCCOLI",39.72,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"BROCCOLI",7.22,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CANTALOUPE",105.36,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CARROTS",69.66,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CARROTS",6.56,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CUCUMBER",8.58,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"KALE",40.35,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"KALE",37.18,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"LETTUCE",35.9,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"PEPPER",6.49,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"ROMAINE",20.06,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"TOMATOES",16.81,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"TOMATOES",11.95,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"TOMATOES",12.57,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"GRAPES",25.03,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"ORANGE",219.5,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"ARUGULA",174.9,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CABBAGE",227.4,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"PEACHES",343.2,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-27,"CANTALOUPE",491.4,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"APPLES",197.55,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"APPLES",208.95,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"APPLES",6.84,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"APPLES",46.8,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"APPLES",351,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"BANANAS",251.4,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"BERRIES",58.89,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"BROCCOLI",21.66,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"CABBAGE",66.99,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"CARROTS",18.48,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"CUCUMBER",28.6,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"GRAPES",116.12,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"HONEYDEW",6.56,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"KALE",40.35,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"KALE",42.9,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"LETTUCE",35.9,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"LETTUCE",6.74,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"ONIONS",5.33,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"ONIONS",20.6,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PEARS",30.47,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PEARS",29.85,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PEPPER",25.96,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PEPPER",4.34,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PINEAPPLE",10.16,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"RADISH",3.09,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"ROMAINE",25.94,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"ROMAINE",100.3,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"TOMATOES",6.45,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"TOMATOES",16.81,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"TOMATOES",35.85,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"TOMATOES",25.14,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"GRAPES",75.09,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"ORANGE",395.1,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"SQUASH",4.31,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"KIWI",4.28,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"PEACHES",21.45,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-28,"TOMATOES",31.62,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-29,"TOMATOES",173.91,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"PEPPERS",1.12,"Florida","direct",2015,4,17,"2015-4","2015-17"
2015-04-30,"APPLES",153.65,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"APPLES",149.25,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"APPLES",140.4,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"APPLES",70.2,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"BANANAS",146.65,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"BROCCOLI",19.86,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"BROCCOLI",28.88,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CANTALOUPE",17.56,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CARROTS",18.22,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CARROTS",13.12,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CELERY",10.56,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CILANTRO",3.53,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CUCUMBER",13.53,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CUCUMBER",20.02,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"GRAPES",29.03,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"KALE",53.8,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"KALE",22.88,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"LETTUCE",33.7,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"ONIONS",12.36,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"PEARS",32.85,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"PEPPER",32.45,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"PEPPER",13.02,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"POTATOES",29.22,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"ROMAINE",120.36,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"ROMAINE",95.03,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"SALAD",33.5,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"SALAD",6.44,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"TOMATOES",12.9,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"TOMATOES",50.43,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"TOMATOES",11.95,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"TOMATOES",12.57,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"TOMATOES",13.2,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"GRAPES",100.12,"Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"ORANGE",351.2,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"KIWI",12.2,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-04-30,"CHIVES",10.95,"Non-Florida","distributor",2015,4,17,"2015-4","2015-17"
2015-05-04,"APPLES",262.35,"Non-Florida","distributor",2015,5,18,"2015-5","2015-18"
2015-05-04,"APPLES",59.7,"Non-Florida","distributor",2015,5,18,"2015-5","2015-18"
2015-05-04,"APPLES",117,"Non-Florida","distributor",2015,5,18,"2015-5","2015-18"
